GAME_ID,team,against,s_minutes,s_FGM,s_FGA,s_3PM,s_3PA,s_FTM,s_FTA,s_OREB,s_DREB,s_AST,s_STL,s_BLK,s_TO,s_FOUL,b_FGM,b_FGA,b_3PM,b_3PA,b_FTM,b_FTA,b_OREB,b_DREB,b_AST,b_STL,b_BLK,b_TO,b_FOUL,home_away,PTS_ht,PTS_ht_opp,PTS_final
22301078,LAL,BKN,88.76666666666667,25,39,7,16,8,10,4,23,15,2,0,4,4,1,6,0,3,0,0,1,3,2,1,0,2,3,away,67,44,116
22301078,BKN,LAL,79.86666666666666,10,30,3,10,5,8,3,6,8,4,0,2,4,7,15,2,6,0,0,0,8,1,0,1,2,2,home,44,67,104
22301079,LAC,CHA,84.25,21,33,7,13,3,3,2,14,12,0,2,1,3,5,10,1,3,4,4,3,4,4,0,2,2,3,away,67,55,130
22301079,CHA,LAC,86.2,15,36,7,17,3,6,4,6,12,1,2,2,3,6,10,3,7,0,0,0,5,4,0,0,0,5,home,55,67,118
22301080,PHI,TOR,75.76666666666667,15,30,7,15,7,8,4,11,9,3,2,5,5,11,16,5,7,0,1,2,7,6,1,1,3,5,away,71,55,135
22301080,TOR,PHI,79.1,15,29,6,14,4,6,2,8,9,4,0,9,6,6,15,0,4,3,3,1,6,4,0,1,0,2,home,55,71,120
22301081,WAS,MIA,79.83333333333333,14,37,4,18,4,4,2,9,8,3,1,5,5,8,12,2,2,5,7,3,7,4,0,0,0,6,home,59,66,107
22301081,MIA,WAS,80.86666666666666,18,32,5,14,7,10,4,15,9,3,3,1,6,5,10,2,5,6,6,0,5,5,1,2,5,5,away,66,59,119
22301082,OKC,NYK,75.03333333333333,14,32,3,11,4,8,0,13,11,2,4,3,7,5,14,3,7,2,2,5,7,2,0,0,0,2,away,50,46,113
22301082,NYK,OKC,89.38333333333334,12,36,3,17,7,8,5,15,9,1,1,4,5,5,12,1,4,1,2,2,6,1,0,1,0,2,home,46,50,112
22301083,DAL,HOU,68.78333333333333,20,37,10,18,4,8,3,15,8,1,3,3,6,5,11,3,6,0,0,2,9,3,1,2,2,2,away,67,45,125
22301083,HOU,DAL,82.51666666666667,10,25,2,9,9,9,2,14,8,0,1,3,8,5,18,2,8,2,2,2,3,3,4,0,0,0,home,45,67,107
22301084,CHI,MIN,87.35,21,31,8,12,5,8,1,10,16,5,0,7,3,4,7,1,2,0,0,1,10,2,0,2,2,4,away,64,54,109
22301084,MIN,CHI,81.08333333333333,16,28,5,12,3,6,0,10,12,6,2,5,4,5,12,2,6,2,2,0,2,5,1,0,0,1,home,54,64,101
22301085,GSW,SAS,71.86666666666666,13,30,4,10,0,0,2,5,9,4,2,10,5,9,17,4,8,0,0,3,9,6,2,1,0,2,away,52,60,117
22301085,SAS,GSW,85.08333333333333,15,35,6,16,4,5,2,10,11,5,2,9,2,7,11,2,3,4,5,6,9,7,0,1,1,1,home,60,52,113
22301086,UTA,SAC,83.01666666666667,15,28,6,14,5,7,1,7,8,3,2,5,6,4,13,2,7,1,2,1,7,3,0,1,0,2,away,52,56,106
22301086,SAC,UTA,82.33333333333333,19,37,5,14,4,5,5,10,12,3,2,5,5,3,9,3,7,0,0,1,6,3,0,0,2,2,home,56,52,127
22301087,CHA,BOS,88.0,20,39,4,11,3,4,3,12,13,1,0,4,5,3,10,0,3,0,0,3,5,1,1,0,0,1,home,53,59,104
22301087,BOS,CHA,81.88333333333334,16,38,8,23,6,7,5,13,9,1,3,5,5,5,7,2,4,1,2,2,8,5,1,0,1,3,away,59,53,118
22301088,DET,MEM,65.53333333333333,17,24,5,8,3,4,1,9,10,4,1,7,2,6,13,1,4,2,3,2,11,3,0,3,3,3,home,57,44,108
22301088,MEM,DET,80.46666666666667,9,25,5,16,4,4,1,7,9,6,2,5,2,7,20,1,6,2,2,4,6,4,1,0,2,3,away,44,57,110
22301089,IND,BKN,77.7,19,34,7,16,5,6,2,16,13,2,5,4,5,11,17,1,4,2,4,3,6,7,1,1,1,7,home,75,47,133
22301089,BKN,IND,75.28333333333333,12,29,2,8,8,12,3,7,7,0,0,4,6,6,18,0,5,1,4,6,6,0,1,1,3,5,away,47,75,111
22301090,POR,ORL,87.81666666666666,14,39,1,11,2,2,8,12,8,2,0,5,9,6,9,1,3,4,6,0,4,5,2,0,1,1,away,48,55,103
22301090,ORL,POR,79.06666666666666,12,25,3,12,7,10,2,14,8,3,3,5,6,8,16,3,7,2,2,4,5,7,0,2,2,5,home,55,48,104
22301091,CHI,ATL,90.91666666666667,17,41,2,10,5,6,3,10,9,5,1,6,5,5,7,0,0,2,4,5,7,1,0,0,0,1,home,53,61,101
22301091,ATL,CHI,79.0,15,27,10,16,2,2,3,11,11,1,1,6,5,7,17,4,10,1,2,1,4,6,1,1,1,5,away,61,53,113
22301092,PHX,NOP,90.28333333333333,26,42,12,22,7,8,5,14,17,2,2,5,4,1,4,1,3,0,0,2,5,2,1,1,0,4,away,74,54,124
22301092,NOP,PHX,84.23333333333333,15,36,5,11,6,7,2,8,10,3,1,4,3,5,12,2,2,1,1,4,3,2,1,0,0,3,home,54,74,111
22301093,PHI,OKC,77.26666666666667,11,29,5,13,4,4,1,11,12,1,1,4,5,6,12,1,5,0,0,2,8,1,1,2,2,2,home,44,54,109
22301093,OKC,PHI,69.18333333333334,13,26,3,11,4,4,0,15,14,3,1,1,3,9,22,3,11,0,0,3,5,5,1,2,1,1,away,54,44,105
22301094,LAL,TOR,84.18333333333334,21,37,4,12,0,3,2,10,17,0,1,7,4,6,12,5,7,1,1,3,5,3,1,1,1,4,away,64,58,128
22301094,TOR,LAL,79.33333333333333,19,33,5,11,8,9,3,10,12,2,1,1,6,3,13,0,7,1,2,1,5,1,4,2,5,5,home,58,64,111
22301095,WAS,MIL,81.45,17,34,3,13,4,6,1,13,8,3,1,3,5,6,14,0,5,5,6,1,6,5,3,0,1,6,home,58,54,117
22301095,MIL,WAS,80.58333333333333,15,32,2,11,4,8,3,15,15,2,3,3,7,7,14,2,6,2,3,2,6,5,2,1,4,5,away,54,58,113
22301096,MIA,NYK,83.86666666666666,13,26,8,16,10,11,2,14,10,2,1,5,3,5,13,3,7,1,1,3,6,4,1,2,5,3,home,58,43,109
22301096,NYK,MIA,87.35,12,30,5,15,5,6,1,8,10,5,1,7,6,3,11,1,4,2,2,4,5,0,2,0,1,3,away,43,58,99
22301097,DAL,GSW,86.08333333333333,17,29,7,13,1,3,2,14,13,2,4,7,4,4,14,2,9,0,0,0,2,4,2,0,2,2,home,52,54,108
22301097,GSW,DAL,74.8,11,33,4,12,6,9,6,11,6,2,2,5,1,10,15,2,3,0,0,1,8,8,4,2,3,6,away,54,52,106
22301098,MIN,HOU,77.55,13,25,2,6,7,9,1,15,5,1,3,5,3,8,11,3,5,0,0,1,5,12,2,2,2,5,home,54,45,113
22301098,HOU,MIN,86.35,13,37,2,16,3,4,5,12,12,4,0,2,5,5,11,3,6,1,2,2,2,3,1,0,2,4,away,45,54,106
22301099,DEN,SAS,80.35,19,44,4,13,4,5,5,17,9,2,2,3,4,3,7,1,3,2,2,2,5,4,0,2,0,3,home,55,54,110
22301099,SAS,DEN,86.55,19,37,7,15,4,7,3,12,11,1,5,2,4,2,11,1,4,0,2,2,9,7,0,0,1,3,away,54,55,105
22301100,CLE,UTA,90.58333333333333,22,33,5,11,9,12,5,16,18,4,3,5,4,3,12,3,10,0,0,0,2,2,2,0,1,3,away,67,47,129
22301100,UTA,CLE,73.06666666666666,12,26,5,12,6,7,0,6,8,1,1,8,6,5,11,1,4,1,2,1,7,3,1,1,4,6,home,47,67,113
22301101,SAC,LAC,70.7,10,26,1,9,8,11,3,13,10,2,1,3,7,9,15,7,12,2,2,1,6,5,3,4,2,3,home,56,51,109
22301101,LAC,SAC,91.73333333333333,13,30,5,8,13,17,4,13,12,3,0,5,3,3,10,1,3,0,0,1,2,0,0,0,1,6,away,51,56,95
22301102,POR,CHA,91.75,14,36,3,9,3,3,4,19,8,1,2,6,7,4,12,2,7,1,2,2,3,3,1,0,2,2,away,45,44,89
22301102,CHA,POR,74.38333333333334,11,25,1,11,4,6,0,10,12,4,2,3,3,6,16,0,2,5,6,1,9,2,0,3,1,4,home,44,45,86
22301103,LAL,WAS,83.61666666666666,23,43,4,9,12,12,6,11,6,5,1,6,4,1,5,0,3,3,4,1,7,2,1,0,2,3,away,67,60,125
22301103,WAS,LAL,84.1,17,29,10,15,9,10,1,12,9,3,0,9,6,3,12,1,8,0,0,1,4,3,2,2,2,6,home,60,67,120
22301104,DET,ATL,77.86666666666666,11,35,2,8,4,5,4,12,5,2,1,4,4,7,14,1,3,7,8,2,5,4,4,1,3,1,away,50,59,113
22301104,ATL,DET,85.0,21,40,4,15,4,6,3,22,15,5,4,8,3,4,8,1,5,0,0,0,2,2,2,1,0,5,home,59,50,121
22301105,BOS,OKC,81.15,18,38,5,16,2,2,5,17,13,2,6,4,5,7,14,2,6,2,2,3,3,5,0,1,1,1,home,61,47,135
22301105,OKC,BOS,72.01666666666667,13,34,1,10,6,6,4,10,5,2,2,5,2,4,12,1,5,5,6,1,6,4,2,1,0,1,away,47,61,100
22301106,BKN,IND,81.11666666666666,14,30,3,14,5,7,1,12,12,0,4,5,6,9,15,4,6,3,4,5,5,2,0,1,2,4,home,61,62,115
22301106,IND,BKN,80.15,18,36,2,8,4,5,5,9,11,3,4,0,4,8,16,4,7,0,0,1,2,5,1,1,1,4,away,62,61,111
22301107,MIL,MEM,77.65,10,34,4,13,2,4,2,10,8,2,3,4,4,8,16,5,5,2,2,3,10,3,2,2,1,1,home,49,53,101
22301107,MEM,MIL,75.05,11,27,3,10,4,4,0,12,7,1,2,4,3,10,17,2,6,2,3,4,9,6,1,3,2,2,away,53,49,111
22301108,TOR,MIN,89.11666666666666,9,34,1,9,1,1,1,14,4,2,0,2,6,8,12,2,4,4,4,2,5,4,0,1,5,3,away,42,58,85
22301108,MIN,TOR,78.01666666666667,16,35,10,19,6,10,3,12,9,2,4,6,2,3,7,2,4,2,2,0,8,5,1,1,0,2,home,58,42,133
22301109,NOP,ORL,85.43333333333334,13,30,3,9,8,9,0,13,5,2,1,3,8,7,10,3,4,1,1,1,2,6,2,0,2,5,home,55,58,108
22301109,ORL,NOP,76.3,11,30,4,11,8,11,4,10,11,1,0,5,6,10,15,2,6,2,2,1,8,6,3,1,1,3,away,58,55,117
22301110,PHX,CLE,79.73333333333333,20,35,9,14,6,6,4,11,17,6,0,6,3,6,10,3,4,2,2,2,7,2,2,0,3,3,home,72,47,122
22301110,CLE,PHX,91.76666666666667,16,34,3,12,4,4,3,8,11,3,2,7,4,2,5,1,3,3,4,0,3,1,2,0,4,4,away,47,72,101
22301111,PHI,MIA,94.28333333333333,22,40,7,19,3,3,2,15,17,2,1,3,6,4,10,1,3,0,0,2,2,1,3,2,2,3,away,63,55,109
22301111,MIA,PHI,72.88333333333334,9,30,4,11,7,7,3,7,5,2,0,4,0,10,16,3,9,3,4,2,11,7,2,2,3,3,home,55,63,105
22301112,NYK,SAC,86.61666666666666,16,32,4,13,8,9,2,8,16,3,0,4,7,3,8,1,2,1,2,4,3,1,2,0,2,4,home,52,60,120
22301112,SAC,NYK,76.81666666666666,16,26,8,13,2,4,2,10,12,4,1,7,7,8,11,1,4,1,4,1,5,3,0,0,0,2,away,60,52,109
22301113,HOU,GSW,84.76666666666667,13,31,4,16,4,4,1,5,10,6,0,5,5,5,11,1,5,5,6,4,1,1,1,0,1,3,home,50,65,110
22301113,GSW,HOU,79.63333333333334,19,29,8,17,4,5,3,14,10,2,1,7,6,5,10,3,5,2,2,4,2,4,1,0,6,3,away,65,50,133
22301114,LAC,DEN,65.93333333333334,11,31,3,11,7,8,1,14,6,5,0,2,5,9,18,3,7,0,1,1,10,8,1,1,2,2,home,53,49,102
22301114,DEN,LAC,90.63333333333334,21,42,7,18,0,4,2,21,15,2,2,7,6,0,4,0,4,0,0,0,3,1,0,0,1,1,away,49,53,100
22301115,CHA,ORL,92.53333333333333,21,32,8,13,6,6,0,15,15,3,1,5,4,4,5,1,2,2,2,2,2,2,1,1,1,6,home,67,52,124
22301115,ORL,CHA,77.41666666666667,13,31,4,13,6,8,6,7,11,2,0,4,6,6,15,1,3,3,4,3,3,3,1,0,3,3,away,52,67,115
22301116,OKC,IND,75.26666666666667,15,29,2,9,8,10,0,8,9,2,1,6,7,9,14,0,4,1,1,2,5,4,3,1,2,2,away,59,69,112
22301116,IND,OKC,68.68333333333334,12,20,6,11,3,3,1,8,10,2,0,6,9,13,23,4,10,6,7,4,7,9,1,1,4,3,home,69,59,126
22301117,POR,WAS,86.13333333333334,16,35,5,12,3,4,7,13,9,3,1,5,8,8,17,2,6,1,1,4,6,8,1,1,0,2,away,59,51,108
22301117,WAS,POR,81.53333333333333,15,30,3,13,5,8,2,12,10,3,1,3,2,5,13,0,3,3,5,4,3,3,1,1,2,5,home,51,59,102
22301118,SAC,BOS,84.73333333333333,16,34,8,20,3,5,1,15,8,2,0,3,4,3,13,1,8,0,0,1,4,4,1,0,0,1,away,50,54,100
22301118,BOS,SAC,81.31666666666666,13,34,2,17,3,4,1,18,10,2,1,4,2,9,11,5,7,0,0,3,4,4,0,2,1,2,home,54,50,101
22301119,CHI,NYK,83.85,17,33,5,10,1,1,5,11,16,1,1,4,5,7,13,1,4,6,8,2,9,1,3,2,2,1,home,61,45,108
22301119,NYK,CHI,74.28333333333333,11,31,2,8,4,4,4,5,5,2,1,6,3,6,16,3,6,2,2,2,9,4,1,0,1,4,away,45,61,100
22301120,HOU,MIA,86.58333333333333,15,29,6,15,12,15,2,13,12,3,2,5,6,4,11,1,3,2,2,1,2,4,0,0,2,2,home,59,64,104
22301120,MIA,HOU,66.2,14,24,4,10,12,13,0,10,7,4,0,4,6,10,20,0,7,0,0,3,7,7,2,0,1,5,away,64,59,119
22301121,MEM,DET,78.78333333333333,12,26,4,8,7,8,5,11,10,6,2,7,6,9,20,1,6,3,4,3,5,3,5,0,0,1,home,57,38,108
22301121,DET,MEM,68.46666666666667,10,21,5,10,4,6,4,10,7,4,1,7,5,3,11,0,6,3,6,0,6,3,1,2,7,3,away,38,57,90
22301122,MIL,TOR,77.56666666666666,16,34,5,16,2,3,3,11,12,5,2,4,3,6,15,1,6,2,2,1,6,2,2,2,1,4,home,54,58,111
22301122,TOR,MIL,83.2,16,33,7,16,6,8,2,17,9,4,0,6,5,6,11,1,4,0,0,2,6,2,0,1,2,2,away,58,54,117
22301123,SAS,NOP,79.91666666666667,11,27,6,14,2,3,3,9,8,1,2,4,5,8,16,3,9,2,3,1,3,7,3,0,4,3,away,51,61,111
22301123,NOP,SAS,82.76666666666667,21,33,4,11,3,3,2,13,12,3,1,6,6,4,10,2,5,2,2,2,4,2,0,0,2,0,home,61,51,109
22301124,ATL,DAL,86.56666666666666,12,34,3,13,6,11,4,16,9,2,0,7,5,8,11,4,5,4,6,2,5,3,2,0,1,7,away,57,65,95
22301124,DAL,ATL,74.15,16,34,8,18,8,9,4,13,8,1,3,6,5,6,15,3,10,2,3,3,9,4,1,1,2,5,home,65,57,109
22301125,MIN,PHX,76.76666666666667,6,21,2,9,5,5,3,11,5,4,1,11,6,7,15,5,8,3,4,0,6,4,1,1,2,2,away,41,57,87
22301125,PHX,MIN,89.06666666666666,19,33,5,9,7,9,1,13,17,6,1,8,8,2,6,0,1,3,5,0,6,1,3,1,0,1,home,57,41,97
22301126,LAC,UTA,67.11666666666666,16,22,5,9,6,7,1,15,14,2,1,6,6,12,19,6,10,2,3,0,12,4,1,1,3,3,home,75,42,131
22301126,UTA,LAC,46.8,7,23,2,6,4,4,6,3,2,1,0,4,5,7,27,3,12,5,7,1,8,5,7,1,2,5,away,42,75,102
22301127,LAL,CLE,87.35,21,34,7,15,5,10,0,11,14,4,6,6,2,4,7,3,5,0,0,0,4,1,3,1,1,1,home,65,56,116
22301127,CLE,LAL,79.76666666666667,16,35,4,11,0,0,7,10,11,5,1,7,5,8,17,1,6,3,4,2,6,4,0,0,2,1,away,56,65,97
22301128,BKN,DET,78.68333333333334,11,22,3,11,7,7,2,11,8,1,0,7,3,5,11,2,5,2,5,3,5,1,0,0,6,3,home,46,57,113
22301128,DET,BKN,83.93333333333334,17,29,7,13,0,0,1,10,10,5,0,3,4,7,15,1,6,1,2,0,3,2,1,2,0,4,away,57,46,103
22301129,PHI,MEM,79.76666666666667,16,27,7,13,12,12,3,15,9,2,3,7,7,5,13,1,6,0,0,3,6,4,3,1,2,6,away,62,42,116
22301129,MEM,PHI,85.36666666666666,13,31,1,9,8,11,5,8,5,4,0,5,6,3,12,1,3,0,2,1,3,1,0,2,1,4,home,42,62,96
22301130,ATL,DEN,87.16666666666667,12,28,6,15,10,14,1,10,13,3,1,8,5,5,13,3,7,3,3,2,4,2,1,0,1,4,away,56,69,110
22301130,DEN,ATL,77.95,14,28,7,13,7,7,1,15,12,3,0,6,6,11,16,4,6,1,2,2,7,5,2,2,2,6,home,69,56,142
22301131,HOU,DAL,79.01666666666667,15,27,5,10,9,10,0,11,16,4,2,5,13,10,16,4,9,3,4,0,2,1,2,1,2,5,away,71,66,136
22301131,DAL,HOU,77.4,13,25,5,12,15,17,1,12,5,1,1,8,8,4,9,2,5,10,10,1,4,2,1,0,2,4,home,66,71,147
22301132,CLE,LAC,85.93333333333334,24,39,9,15,12,13,2,13,15,7,1,4,2,5,9,0,3,1,2,1,3,3,2,0,0,6,away,80,59,118
22301132,LAC,CLE,80.75,15,27,5,9,11,11,3,12,9,2,0,8,9,5,16,1,8,2,2,3,6,3,0,0,3,2,home,59,80,120
22301133,MIA,IND,63.68333333333333,11,29,1,11,6,7,3,5,6,2,0,1,5,7,16,1,5,2,2,1,7,4,0,1,2,3,away,46,63,115
22301133,IND,MIA,79.08333333333333,13,26,4,11,8,8,2,18,9,2,2,3,6,12,19,1,6,0,0,0,3,7,1,0,1,4,home,63,46,117
22301134,BOS,POR,86.86666666666666,17,33,7,16,6,7,1,13,10,5,5,5,3,7,9,2,3,0,0,0,4,5,1,1,1,1,home,63,56,124
22301134,POR,BOS,85.45,14,42,5,13,2,2,12,13,8,5,1,4,7,8,18,5,11,0,0,4,4,5,0,0,3,2,away,56,63,107
22301135,CHA,OKC,87.88333333333334,18,31,5,13,2,4,3,7,12,3,5,7,5,4,9,2,6,2,2,2,5,0,2,0,2,2,home,55,65,118
22301135,OKC,CHA,73.55,16,31,5,10,7,8,6,12,12,5,0,6,4,9,17,3,8,0,0,1,1,5,2,0,1,4,away,65,55,121
22301136,CHI,ORL,88.35,13,24,3,7,7,9,0,10,9,1,0,12,6,4,9,0,2,0,0,1,3,1,3,0,1,3,away,44,56,98
22301136,ORL,CHI,81.78333333333333,14,31,3,14,8,8,3,7,9,5,1,2,4,7,12,1,4,2,2,1,7,3,1,0,3,4,home,56,44,113
22301137,TOR,WAS,80.21666666666667,21,35,5,12,6,6,1,14,17,7,1,8,7,4,16,2,7,0,0,1,9,1,0,0,0,6,home,63,50,130
22301137,WAS,TOR,80.45,16,31,7,15,6,9,0,11,13,3,5,8,5,2,8,0,4,1,2,0,8,2,3,2,2,3,away,50,63,122
22301138,NOP,PHX,82.83333333333333,16,33,7,16,1,2,3,13,9,0,1,9,5,6,12,4,8,0,0,1,5,5,4,1,0,1,away,56,50,113
22301138,PHX,NOP,86.88333333333334,17,36,6,12,3,3,1,12,14,4,2,6,3,3,10,1,5,0,0,3,5,3,1,1,1,1,home,50,56,105
22301139,NYK,MIL,85.4,15,40,3,11,5,6,7,11,7,2,3,5,9,4,11,1,3,3,4,4,2,1,2,1,0,6,away,50,61,122
22301139,MIL,NYK,71.18333333333334,15,29,4,12,15,19,4,13,12,2,4,7,5,5,9,0,2,2,2,0,4,5,1,0,0,4,home,61,50,109
22301140,PHI,SAS,78.25,16,39,4,16,3,3,2,7,7,5,0,2,7,5,13,3,7,2,2,1,7,5,1,2,1,4,away,54,64,133
22301140,SAS,PHI,79.76666666666667,16,28,7,11,9,13,4,19,8,1,4,7,2,5,13,1,5,5,5,3,7,6,0,0,3,3,home,64,54,126
22301141,BKN,SAC,86.05,10,35,1,11,7,8,2,13,6,3,1,3,4,5,10,2,2,0,0,2,3,2,0,2,2,4,home,40,65,77
22301141,SAC,BKN,74.43333333333334,13,29,4,12,6,7,4,13,10,1,4,5,8,10,16,5,9,4,4,2,11,7,1,4,1,1,away,65,40,107
22301142,UTA,GSW,68.6,10,25,3,11,7,9,0,9,6,1,2,1,2,8,19,6,11,2,2,1,4,6,1,1,1,1,away,54,68,110
22301142,GSW,UTA,73.68333333333334,20,33,9,17,2,2,2,11,12,2,3,5,3,7,14,2,5,1,1,1,14,5,0,1,1,6,home,68,54,118
22301143,LAL,MIN,78.76666666666667,16,36,5,9,12,13,5,9,14,2,0,4,6,6,12,0,3,3,3,3,3,2,3,2,3,1,home,64,79,117
22301143,MIN,LAL,85.06666666666666,24,39,8,15,3,5,6,12,13,4,2,3,5,7,12,3,5,3,3,0,4,5,2,0,3,4,away,79,64,127
22301144,CHA,DAL,90.41666666666667,13,34,3,10,4,6,1,9,12,3,1,4,4,5,9,2,4,2,4,0,5,1,0,0,0,3,home,47,69,104
22301144,DAL,CHA,79.4,18,36,8,23,4,7,5,17,15,0,5,5,6,8,13,5,9,0,0,5,7,6,1,0,2,4,away,69,47,130
22301145,DET,PHI,74.13333333333334,11,25,4,9,1,2,4,10,9,0,1,6,5,9,15,3,6,4,4,0,6,3,0,2,3,4,away,52,64,102
22301145,PHI,DET,84.71666666666667,16,34,4,14,8,8,6,13,12,4,1,1,2,8,19,3,6,1,2,5,2,5,1,0,0,3,home,64,52,120
22301146,IND,TOR,71.43333333333334,12,22,4,12,11,15,3,8,6,1,3,7,4,11,22,4,11,0,0,4,5,6,3,0,2,2,away,65,64,140
22301146,TOR,IND,80.31666666666666,16,34,3,11,5,6,5,7,8,5,2,5,7,11,19,0,2,2,2,4,5,3,0,1,0,2,home,64,65,123
22301147,ATL,MIA,82.85,14,31,3,13,0,0,2,9,12,2,0,6,5,7,15,2,6,0,2,2,8,3,2,0,2,4,home,47,59,111
22301147,MIA,ATL,80.93333333333334,18,28,5,12,5,6,0,10,14,4,1,2,2,5,13,3,8,0,0,1,6,3,0,0,2,3,away,59,47,117
22301148,BOS,MIL,90.76666666666667,13,43,7,22,0,0,5,8,13,4,2,5,3,4,9,2,6,0,0,2,4,1,1,0,1,1,away,43,63,91
22301148,MIL,BOS,86.13333333333334,19,30,9,14,1,2,4,20,17,1,4,8,1,7,13,1,4,0,0,0,4,3,2,0,1,0,home,63,43,104
22301149,CHI,NYK,91.48333333333333,17,33,5,10,8,10,2,10,9,1,2,3,6,6,12,2,6,1,2,3,4,1,1,1,0,1,home,62,68,117
22301149,NYK,CHI,86.61666666666666,23,34,9,14,7,8,1,13,13,1,1,4,6,2,10,2,7,0,0,1,2,3,1,0,1,2,away,68,62,128
22301150,HOU,ORL,88.1,20,36,6,12,4,7,2,16,16,3,2,5,6,5,10,1,5,2,2,1,2,3,2,1,0,1,home,63,51,118
22301150,ORL,HOU,82.58333333333333,14,34,4,13,4,4,3,12,10,2,1,7,2,6,10,1,3,2,2,1,5,4,2,1,1,3,away,51,63,106
22301151,MEM,SAS,82.21666666666667,18,44,2,9,2,2,8,16,11,4,2,2,4,4,11,1,3,0,0,0,3,2,1,0,0,3,home,49,48,87
22301151,SAS,MEM,77.05,11,29,3,15,2,2,3,17,9,2,4,6,2,8,14,2,6,3,3,1,5,7,0,1,3,2,away,48,49,102
22301152,MIN,WAS,78.98333333333333,9,30,4,13,17,19,5,11,6,4,5,3,4,8,17,4,8,1,2,1,5,7,1,1,1,1,home,60,70,130
22301152,WAS,MIN,86.26666666666667,19,36,11,19,3,4,2,12,14,2,3,3,5,7,11,2,2,2,4,2,7,0,0,0,4,9,away,70,60,121
22301153,OKC,SAC,76.35,12,30,3,11,9,12,3,6,7,4,2,3,3,4,14,1,7,0,0,2,7,1,1,0,2,6,home,45,64,112
22301153,SAC,OKC,85.43333333333334,17,34,13,25,9,11,5,17,14,2,0,7,6,3,11,1,6,1,1,1,5,1,1,1,1,4,away,64,45,105
22301154,UTA,DEN,73.26666666666667,10,26,3,8,0,0,7,11,6,0,0,7,0,11,22,3,7,5,5,2,6,5,0,1,2,3,home,53,65,95
22301154,DEN,UTA,79.45,22,40,7,16,1,2,7,9,14,7,1,2,1,6,15,1,4,0,1,3,6,5,0,1,0,2,away,65,53,111
22301155,GSW,LAL,78.01666666666667,20,28,13,17,3,4,2,11,10,0,8,4,4,5,16,2,5,3,4,0,9,11,1,0,3,4,away,71,60,134
22301155,LAL,GSW,83.75,17,42,7,17,11,14,5,12,14,3,2,3,2,3,8,2,5,0,0,0,4,1,2,0,0,3,home,60,71,120
22301156,LAC,PHX,85.58333333333333,20,34,6,6,3,3,5,23,17,2,1,8,6,6,13,3,9,2,2,1,7,3,1,0,0,3,away,66,33,105
22301156,PHX,LAC,84.36666666666666,9,36,0,4,6,8,3,5,9,5,2,5,2,4,10,1,5,0,0,1,8,0,2,1,0,3,home,33,66,92
22301157,POR,NOP,88.41666666666667,19,31,5,12,0,0,4,16,14,1,0,6,5,5,12,2,7,0,0,1,3,4,0,0,2,2,home,55,52,100
22301157,NOP,POR,86.63333333333334,17,38,6,15,10,11,3,11,8,3,0,1,1,1,6,0,4,0,0,1,3,4,2,0,2,2,away,52,55,110
22301158,MEM,CLE,88.38333333333334,17,42,10,16,7,8,4,12,9,2,8,2,4,0,5,0,1,0,0,2,8,4,1,0,0,5,away,51,48,98
22301158,CLE,MEM,87.9,15,35,6,14,6,8,9,15,7,1,4,5,5,1,9,1,5,3,4,0,5,1,0,1,1,3,home,48,51,110
22301159,ATL,CHA,75.4,18,31,6,18,5,6,1,8,14,3,0,6,3,5,10,4,6,0,0,2,6,4,1,1,1,5,home,61,55,114
22301159,CHA,ATL,73.33333333333333,11,24,5,12,5,5,2,7,13,5,0,6,3,9,16,3,8,2,2,2,5,2,1,1,3,4,away,55,61,115
22301160,BKN,TOR,85.28333333333333,13,29,4,10,7,7,5,11,10,1,5,6,3,7,15,1,6,1,3,3,10,5,1,2,1,3,home,53,54,106
22301160,TOR,BKN,76.53333333333333,12,34,6,17,3,3,6,8,7,4,0,4,6,7,16,3,5,4,5,2,6,3,2,2,0,4,away,54,53,102
22301161,MIA,DAL,88.35,12,36,4,11,6,6,5,8,10,2,1,6,5,4,5,3,4,2,2,1,4,0,0,0,1,3,home,47,69,92
22301161,DAL,MIA,79.28333333333333,23,36,9,17,4,4,2,13,10,3,2,2,7,3,8,2,6,2,2,1,4,5,0,1,1,1,away,69,47,111
22301162,MIL,ORL,75.06666666666666,20,35,5,12,3,5,3,14,12,5,1,3,4,5,13,1,7,5,6,2,1,3,1,0,1,3,home,64,50,117
22301162,ORL,MIL,67.46666666666667,13,25,2,8,2,5,0,13,7,2,0,3,3,8,14,4,5,0,0,1,5,5,0,1,6,4,away,50,64,99
22301163,OKC,SAS,82.86666666666666,17,39,3,11,12,12,1,26,13,7,1,3,5,6,12,4,6,3,6,2,5,4,1,3,2,2,home,68,35,127
22301163,SAS,OKC,77.01666666666667,11,32,2,13,2,3,0,18,9,3,3,7,8,3,17,0,6,3,4,1,6,0,1,0,3,2,away,35,68,89
22301164,MIN,DEN,86.15,19,35,3,9,1,1,3,16,9,5,2,4,5,3,9,2,3,2,2,1,1,4,1,2,2,2,away,52,49,107
22301164,DEN,MIN,83.36666666666666,17,29,6,12,2,4,4,13,10,3,1,8,2,3,12,1,4,0,0,1,1,2,2,4,1,5,home,49,52,116
22301165,LAC,PHX,70.43333333333334,14,25,4,7,4,5,1,12,7,2,0,3,4,9,17,1,7,1,2,1,9,5,0,1,3,3,home,56,55,108
