GAME_ID,home_team,away_team,hs_minutes,hs_FGM,hs_FGA,hs_3PM,hs_3PA,hs_FTM,hs_FTA,hs_OREB,hs_DREB,hs_AST,hs_STL,hs_BLK,hs_TO,hs_FOUL,ht_minutes,ht_FGM,ht_FGA,ht_3PM,ht_3PA,ht_FTM,ht_FTA,ht_OREB,ht_DREB,ht_AST,ht_STL,ht_BLK,ht_TO,ht_FOUL,as_minutes,as_FGM,as_FGA,as_3PM,as_3PA,as_FTM,as_FTA,as_OREB,as_DREB,as_AST,as_STL,as_BLK,as_TO,as_FOUL,at_minutes,at_FGM,at_FGA,at_3PM,at_3PA,at_FTM,at_FTA,at_OREB,at_DREB,at_AST,at_STL,at_BLK,at_TO,at_FOUL
22300144,POR,MEM,92:20:00,18,35,6,17,5,7,3,15,11,3,1,5,6,120:00:00,21,45,6,23,7,9,4,20,14,3,1,8,13,68:41:00,14,29,3,9,7,10,3,10,8,2,1,6,10,120:00:00,24,46,7,17,8,12,3,19,16,3,3,6,12
22300141,SAS,TOR,71:33:00,18,31,3,7,2,3,2,20,7,5,3,5,4,120:00:00,23,44,6,14,2,3,3,25,14,6,3,12,8,80:44:00,11,30,6,18,2,6,1,10,7,8,3,9,4,120:00:00,13,41,7,23,2,6,3,15,11,8,3,12,5
22300143,DAL,CHA,73:34:00,11,26,3,13,6,8,1,13,8,2,1,3,6,120:00:00,16,47,6,26,12,16,5,16,10,2,2,4,9,74:26:00,18,33,1,3,5,8,0,13,18,0,0,3,8,120:00:00,27,47,2,9,6,10,3,21,21,1,0,5,11
22300141,SAS,TOR,71:33:00,18,31,3,7,2,3,2,20,7,5,3,5,4,120:00:00,23,44,6,14,2,3,3,25,14,6,3,12,8,80:44:00,11,30,6,18,2,6,1,10,7,8,3,9,4,120:00:00,13,41,7,23,2,6,3,15,11,8,3,12,5
22300140,DET,PHX,92:59:00,14,31,0,5,4,5,3,9,9,5,2,8,4,120:00:00,20,44,3,10,6,7,4,12,11,6,2,8,12,77:41:00,16,34,2,6,7,9,5,9,11,3,5,5,3,120:00:00,22,47,3,10,11,13,7,19,17,4,6,8,5
22300143,DAL,CHA,73:34:00,11,26,3,13,6,8,1,13,8,2,1,3,6,120:00:00,16,47,6,26,12,16,5,16,10,2,2,4,9,74:26:00,18,33,1,3,5,8,0,13,18,0,0,3,8,120:00:00,27,47,2,9,6,10,3,21,21,1,0,5,11
22300142,CLE,GSW,73:18:00,15,31,4,15,9,10,7,9,10,2,1,6,6,120:00:00,20,46,7,25,10,13,9,21,11,4,1,6,10,74:15:00,12,27,8,13,7,11,7,11,12,3,0,6,3,120:00:00,14,47,9,22,8,13,10,17,12,4,2,8,9
22300140,DET,PHX,92:59:00,14,31,0,5,4,5,3,9,9,5,2,8,4,120:00:00,20,44,3,10,6,7,4,12,11,6,2,8,12,77:41:00,16,34,2,6,7,9,5,9,11,3,5,5,3,120:00:00,22,47,3,10,11,13,7,19,17,4,6,8,5
22300134,ORL,LAL,78:24:00,18,35,4,8,7,8,6,10,11,3,1,5,3,120:00:00,25,51,7,15,10,11,11,16,14,4,1,9,8,82:57:00,14,29,4,10,9,9,1,11,9,2,4,7,6,120:00:00,18,37,6,15,9,9,1,13,10,3,4,11,12
22300133,IND,CHA,75:16:00,14,33,2,9,6,6,5,7,10,4,0,4,7,120:00:00,18,54,4,20,6,6,10,13,13,7,1,7,10,80:15:00,16,35,1,5,7,7,3,12,11,0,6,8,3,120:00:00,21,43,1,6,11,11,5,20,11,0,9,9,8
22300136,BKN,BOS,91:55:00,14,42,7,25,3,6,5,8,8,2,2,0,7,120:00:00,20,52,8,29,10,14,7,14,11,3,4,0,12,93:30:00,20,40,6,17,14,17,6,18,11,0,3,5,5,120:00:00,24,47,8,22,14,17,6,22,12,0,3,5,10
22300133,IND,CHA,75:16:00,14,33,2,9,6,6,5,7,10,4,0,4,7,120:00:00,18,54,4,20,6,6,10,13,13,7,1,7,10,80:15:00,16,35,1,5,7,7,3,12,11,0,6,8,3,120:00:00,21,43,1,6,11,11,5,20,11,0,9,9,8
22300137,HOU,SAC,91:10:00,21,37,5,11,4,7,2,12,15,2,1,4,4,120:00:00,24,44,7,15,4,7,2,18,18,2,1,4,6,67:25:00,9,23,2,9,3,3,1,11,9,2,2,4,8,120:00:00,20,43,6,18,7,7,3,17,14,2,3,6,10
22300135,NOP,ATL,75:57:00,16,32,2,8,9,12,5,11,6,5,5,5,1,120:00:00,22,45,5,17,11,14,6,17,13,6,6,6,4,76:07:00,13,29,1,7,3,5,6,11,10,1,2,8,8,120:00:00,21,52,5,22,6,9,14,17,12,4,5,8,11
22300134,ORL,LAL,78:24:00,18,35,4,8,7,8,6,10,11,3,1,5,3,120:00:00,25,51,7,15,10,11,11,16,14,4,1,9,8,82:57:00,14,29,4,10,9,9,1,11,9,2,4,7,6,120:00:00,18,37,6,15,9,9,1,13,10,3,4,11,12
22300132,PHI,PHX,90:31:00,19,41,4,11,10,11,5,15,10,1,3,10,7,120:00:00,19,43,4,12,10,11,6,23,11,3,4,12,10,77:22:00,13,35,4,12,5,8,1,9,10,3,3,4,3,120:00:00,16,48,5,20,8,12,5,15,14,8,5,6,5
22300138,MIN,UTA,71:43:00,17,32,1,7,3,5,3,13,7,2,3,3,5,120:00:00,23,43,3,11,6,10,6,16,13,4,7,4,7,75:33:00,14,37,6,18,2,2,6,11,5,1,3,3,5,120:00:00,19,49,10,27,2,2,9,15,12,1,4,7,8
22300139,DEN,CHI,74:16:00,10,23,3,10,10,12,2,14,7,4,1,5,6,120:00:00,17,38,6,17,11,14,3,19,12,7,2,9,9,81:35:00,13,33,3,9,8,9,3,11,9,4,1,5,6,120:00:00,18,42,6,16,11,12,4,16,15,6,3,8,10
22300136,BKN,BOS,91:55:00,14,42,7,25,3,6,5,8,8,2,2,0,7,120:00:00,20,52,8,29,10,14,7,14,11,3,4,0,12,93:30:00,20,40,6,17,14,17,6,18,11,0,3,5,5,120:00:00,24,47,8,22,14,17,6,22,12,0,3,5,10
22300137,HOU,SAC,91:10:00,21,37,5,11,4,7,2,12,15,2,1,4,4,120:00:00,24,44,7,15,4,7,2,18,18,2,1,4,6,67:25:00,9,23,2,9,3,3,1,11,9,2,2,4,8,120:00:00,20,43,6,18,7,7,3,17,14,2,3,6,10
22300138,MIN,UTA,71:43:00,17,32,1,7,3,5,3,13,7,2,3,3,5,120:00:00,23,43,3,11,6,10,6,16,13,4,7,4,7,75:33:00,14,37,6,18,2,2,6,11,5,1,3,3,5,120:00:00,19,49,10,27,2,2,9,15,12,1,4,7,8
22300135,NOP,ATL,75:57:00,16,32,2,8,9,12,5,11,6,5,5,5,1,120:00:00,22,45,5,17,11,14,6,17,13,6,6,6,4,76:07:00,13,29,1,7,3,5,6,11,10,1,2,8,8,120:00:00,21,52,5,22,6,9,14,17,12,4,5,8,11
22300139,DEN,CHI,74:16:00,10,23,3,10,10,12,2,14,7,4,1,5,6,120:00:00,17,38,6,17,11,14,3,19,12,7,2,9,9,81:35:00,13,33,3,9,8,9,3,11,9,4,1,5,6,120:00:00,18,42,6,16,11,12,4,16,15,6,3,8,10
22300132,PHI,PHX,90:31:00,19,41,4,11,10,11,5,15,10,1,3,10,7,120:00:00,19,43,4,12,10,11,6,23,11,3,4,12,10,77:22:00,13,35,4,12,5,8,1,9,10,3,3,4,3,120:00:00,16,48,5,20,8,12,5,15,14,8,5,6,5
22300005,OKC,GSW,77:46:00,16,26,4,7,9,10,3,7,8,2,0,9,6,120:00:00,24,41,8,17,11,13,3,13,14,3,0,11,6,68:19:00,15,24,8,14,6,7,3,9,11,3,1,7,8,120:00:00,25,45,13,25,6,7,5,14,21,6,1,13,10
22300004,CHI,BKN,82:15:00,17,31,6,12,2,2,1,11,9,1,1,4,4,120:00:00,23,40,9,17,3,6,1,18,11,3,3,7,7,81:53:00,17,31,8,14,2,2,1,8,14,2,1,4,2,120:00:00,23,46,11,21,2,3,1,16,19,2,2,5,4
22300006,DEN,DAL,84:48:00,21,35,8,12,6,6,7,9,16,5,1,7,7,120:00:00,26,46,9,16,9,11,9,16,18,8,3,11,10,78:30:00,14,26,4,12,5,6,3,6,9,5,2,8,7,120:00:00,20,41,6,18,9,10,3,10,12,9,2,10,10
22300002,MIL,NYK,74:21:00,12,25,5,8,8,10,3,10,9,0,5,6,3,120:00:00,19,42,10,18,8,10,3,16,12,3,5,6,6,87:47:00,13,39,5,15,7,12,12,15,7,3,1,3,9,120:00:00,16,51,7,21,7,12,14,20,8,3,1,6,10
22300005,OKC,GSW,77:46:00,16,26,4,7,9,10,3,7,8,2,0,9,6,120:00:00,24,41,8,17,11,13,3,13,14,3,0,11,6,68:19:00,15,24,8,14,6,7,3,9,11,3,1,7,8,120:00:00,25,45,13,25,6,7,5,14,21,6,1,13,10
22300003,MIA,WAS,73:25:00,13,25,4,7,6,6,0,13,12,2,0,7,5,120:00:00,24,40,6,11,6,6,3,16,19,4,1,9,6,77:59:00,16,28,7,11,3,5,1,9,9,2,1,8,7,120:00:00,22,39,7,14,3,7,2,13,16,3,1,11,7
22300006,DEN,DAL,84:48:00,21,35,8,12,6,6,7,9,16,5,1,7,7,120:00:00,26,46,9,16,9,11,9,16,18,8,3,11,10,78:30:00,14,26,4,12,5,6,3,6,9,5,2,8,7,120:00:00,20,41,6,18,9,10,3,10,12,9,2,10,10
22300007,POR,MEM,86:42:00,16,33,4,11,9,11,3,14,10,2,2,3,3,120:00:00,19,45,5,16,11,13,6,17,10,5,4,5,7,77:15:00,18,38,6,17,5,8,2,13,8,4,3,5,6,120:00:00,21,45,6,20,5,8,3,18,13,4,6,6,9
22300002,MIL,NYK,74:21:00,12,25,5,8,8,10,3,10,9,0,5,6,3,120:00:00,19,42,10,18,8,10,3,16,12,3,5,6,6,87:47:00,13,39,5,15,7,12,12,15,7,3,1,3,9,120:00:00,16,51,7,21,7,12,14,20,8,3,1,6,10
22300007,POR,MEM,86:42:00,16,33,4,11,9,11,3,14,10,2,2,3,3,120:00:00,19,45,5,16,11,13,6,17,10,5,4,5,7,77:15:00,18,38,6,17,5,8,2,13,8,4,3,5,6,120:00:00,21,45,6,20,5,8,3,18,13,4,6,6,9
22300004,CHI,BKN,82:15:00,17,31,6,12,2,2,1,11,9,1,1,4,4,120:00:00,23,40,9,17,3,6,1,18,11,3,3,7,7,81:53:00,17,31,8,14,2,2,1,8,14,2,1,4,2,120:00:00,23,46,11,21,2,3,1,16,19,2,2,5,4
22300001,IND,CLE,76:53:00,18,33,6,11,6,8,3,13,15,4,0,5,4,120:00:00,26,46,9,16,9,14,3,20,20,5,3,9,7,70:40:00,16,30,2,9,4,5,3,8,11,4,4,7,7,120:00:00,22,45,4,16,5,7,3,14,15,6,5,8,11
22300003,MIA,WAS,73:25:00,13,25,4,7,6,6,0,13,12,2,0,7,5,120:00:00,24,40,6,11,6,6,3,16,19,4,1,9,6,77:59:00,16,28,7,11,3,5,1,9,9,2,1,8,7,120:00:00,22,39,7,14,3,7,2,13,16,3,1,11,7
22300001,IND,CLE,76:53:00,18,33,6,11,6,8,3,13,15,4,0,5,4,120:00:00,26,46,9,16,9,14,3,20,20,5,3,9,7,70:40:00,16,30,2,9,4,5,3,8,11,4,4,7,7,120:00:00,22,45,4,16,5,7,3,14,15,6,5,8,11
22300129,NOP,DET,79:31:00,23,33,8,14,12,14,2,14,10,1,3,4,4,120:00:00,24,40,8,16,16,18,3,20,18,3,3,4,6,76:04:00,14,34,4,14,3,5,5,7,12,0,2,6,10,120:00:00,19,51,6,23,5,7,13,11,13,0,2,8,16
22300131,PHX,SAS,66:38:00,14,24,6,9,2,5,1,8,9,3,1,9,7,120:00:00,21,38,8,16,5,10,2,15,14,4,3,11,8,78:00:00,23,41,8,12,4,4,4,11,12,3,2,2,8,120:00:00,29,53,12,21,5,5,5,16,23,6,2,4,10
22300130,UTA,ORL,79:49:00,15,33,4,10,7,10,7,13,8,3,7,8,6,120:00:00,22,46,5,14,9,14,8,17,15,4,7,11,14,72:30:00,13,31,4,9,9,11,7,10,11,6,2,5,10,120:00:00,22,48,6,17,16,19,8,16,15,9,3,8,12
22300128,PHI,TOR,84:50:00,16,34,4,9,13,15,1,11,10,3,0,4,8,120:00:00,20,43,5,13,13,15,6,15,12,5,2,7,11,80:35:00,13,30,4,10,6,6,5,12,12,0,1,7,4,120:00:00,18,40,6,15,7,9,6,17,12,3,2,10,10
22300130,UTA,ORL,79:49:00,15,33,4,10,7,10,7,13,8,3,7,8,6,120:00:00,22,46,5,14,9,14,8,17,15,4,7,11,14,72:30:00,13,31,4,9,9,11,7,10,11,6,2,5,10,120:00:00,22,48,6,17,16,19,8,16,15,9,3,8,12
22300129,NOP,DET,79:31:00,23,33,8,14,12,14,2,14,10,1,3,4,4,120:00:00,24,40,8,16,16,18,3,20,18,3,3,4,6,76:04:00,14,34,4,14,3,5,5,7,12,0,2,6,10,120:00:00,19,51,6,23,5,7,13,11,13,0,2,8,16
22300131,PHX,SAS,66:38:00,14,24,6,9,2,5,1,8,9,3,1,9,7,120:00:00,21,38,8,16,5,10,2,15,14,4,3,11,8,78:00:00,23,41,8,12,4,4,4,11,12,3,2,2,8,120:00:00,29,53,12,21,5,5,5,16,23,6,2,4,10
22300128,PHI,TOR,84:50:00,16,34,4,9,13,15,1,11,10,3,0,4,8,120:00:00,20,43,5,13,13,15,6,15,12,5,2,7,11,80:35:00,13,30,4,10,6,6,5,12,12,0,1,7,4,120:00:00,18,40,6,15,7,9,6,17,12,3,2,10,10
22300118,BOS,IND,81:31:00,22,39,8,14,9,10,5,16,10,0,1,5,6,120:00:00,26,48,10,17,13,14,8,20,10,3,2,6,8,73:24:00,14,32,1,11,1,2,2,7,6,3,1,3,3,120:00:00,25,50,3,17,1,3,4,10,12,4,3,5,11
22300124,DAL,CHI,82:20:00,11,26,6,16,5,9,3,11,7,2,1,4,5,120:00:00,17,40,9,23,6,11,6,15,10,3,1,6,5,85:31:00,13,32,5,14,3,4,5,13,5,4,1,5,7,120:00:00,20,44,7,19,3,4,8,16,6,4,2,6,9
22300116,TOR,MIL,81:18:00,22,33,7,9,5,5,6,16,17,2,3,8,6,120:00:00,26,48,9,20,5,5,8,24,19,3,3,10,11,72:32:00,11,29,3,12,11,12,3,6,4,6,1,6,4,120:00:00,13,40,3,17,15,18,4,12,7,6,2,7,7
22300120,NYK,CLE,83:46:00,13,37,1,9,5,6,9,13,7,2,1,5,3,120:00:00,19,47,3,14,9,13,10,18,10,4,1,7,7,82:46:00,10,26,6,15,8,8,1,13,9,4,4,7,11,120:00:00,16,37,7,18,10,10,2,17,12,4,4,8,13
22300123,MIN,DEN,78:26:00,16,34,3,6,11,12,3,16,9,5,3,5,5,120:00:00,23,46,5,9,12,13,4,19,12,6,4,6,6,77:12:00,11,34,2,8,5,6,5,10,7,0,2,9,6,120:00:00,18,47,3,11,5,6,8,17,13,1,3,10,10
22300124,DAL,CHI,82:20:00,11,26,6,16,5,9,3,11,7,2,1,4,5,120:00:00,17,40,9,23,6,11,6,15,10,3,1,6,5,85:31:00,13,32,5,14,3,4,5,13,5,4,1,5,7,120:00:00,20,44,7,19,3,4,8,16,6,4,2,6,9
22300118,BOS,IND,81:31:00,22,39,8,14,9,10,5,16,10,0,1,5,6,120:00:00,26,48,10,17,13,14,8,20,10,3,2,6,8,73:24:00,14,32,1,11,1,2,2,7,6,3,1,3,3,120:00:00,25,50,3,17,1,3,4,10,12,4,3,5,11
22300117,ATL,WAS,78:31:00,18,33,4,10,4,4,1,15,10,1,1,8,5,120:00:00,25,51,4,16,5,5,7,26,14,2,2,9,6,71:45:00,16,41,4,17,4,4,4,11,9,2,0,4,2,120:00:00,21,54,5,25,4,4,5,16,14,4,0,4,5
22300119,MIA,BKN,74:22:00,15,30,5,13,6,7,5,11,8,5,3,9,5,120:00:00,20,43,7,18,9,11,6,21,12,7,4,12,9,84:44:00,8,30,4,13,1,4,2,10,8,6,2,8,7,120:00:00,16,44,7,19,7,11,4,16,11,9,3,10,8
22300127,LAL,LAC,89:33:00,15,33,5,15,5,6,1,10,12,4,4,10,7,120:00:00,18,40,7,20,5,6,2,16,13,5,4,12,10,85:22:00,22,34,7,11,3,8,4,12,10,8,0,6,7,120:00:00,25,44,7,14,4,10,4,17,13,11,0,7,9
22300115,DET,POR,76:19:00,15,29,5,8,4,5,1,12,10,3,1,6,6,120:00:00,23,45,9,16,4,5,2,19,17,7,2,8,15,79:03:00,11,31,1,6,8,10,3,7,7,3,1,7,4,120:00:00,17,43,2,9,11,14,5,17,9,4,2,10,5
22300122,HOU,CHA,84:20:00,19,35,7,15,4,5,2,10,11,7,1,6,3,120:00:00,22,43,8,21,9,11,4,15,16,9,1,9,9,79:45:00,17,30,4,8,2,5,4,5,12,4,2,5,2,120:00:00,24,45,6,13,4,7,7,14,15,6,2,11,10
22300125,UTA,MEM,71:14:00,17,24,9,12,8,10,1,16,12,4,0,6,7,120:00:00,27,39,14,21,11,14,3,23,20,4,1,12,9,71:48:00,12,36,7,24,10,10,2,5,5,4,2,8,11,120:00:00,13,46,8,32,12,14,4,8,12,7,2,9,13
22300119,MIA,BKN,74:22:00,15,30,5,13,6,7,5,11,8,5,3,9,5,120:00:00,20,43,7,18,9,11,6,21,12,7,4,12,9,84:44:00,8,30,4,13,1,4,2,10,8,6,2,8,7,120:00:00,16,44,7,19,7,11,4,16,11,9,3,10,8
22300116,TOR,MIL,81:18:00,22,33,7,9,5,5,6,16,17,2,3,8,6,120:00:00,26,48,9,20,5,5,8,24,19,3,3,10,11,72:32:00,11,29,3,12,11,12,3,6,4,6,1,6,4,120:00:00,13,40,3,17,15,18,4,12,7,6,2,7,7
22300117,ATL,WAS,78:31:00,18,33,4,10,4,4,1,15,10,1,1,8,5,120:00:00,25,51,4,16,5,5,7,26,14,2,2,9,6,71:45:00,16,41,4,17,4,4,4,11,9,2,0,4,2,120:00:00,21,54,5,25,4,4,5,16,14,4,0,4,5
22300126,GSW,SAC,72:32:00,15,26,5,11,4,5,1,8,11,1,0,7,8,120:00:00,22,41,6,17,6,8,1,15,18,3,0,8,10,80:52:00,11,27,5,16,7,10,2,11,9,6,0,4,4,120:00:00,19,41,7,20,10,13,4,18,13,6,1,8,8
22300127,LAL,LAC,89:33:00,15,33,5,15,5,6,1,10,12,4,4,10,7,120:00:00,18,40,7,20,5,6,2,16,13,5,4,12,10,85:22:00,22,34,7,11,3,8,4,12,10,8,0,6,7,120:00:00,25,44,7,14,4,10,4,17,13,11,0,7,9
22300122,HOU,CHA,84:20:00,19,35,7,15,4,5,2,10,11,7,1,6,3,120:00:00,22,43,8,21,9,11,4,15,16,9,1,9,9,79:45:00,17,30,4,8,2,5,4,5,12,4,2,5,2,120:00:00,24,45,6,13,4,7,7,14,15,6,2,11,10
22300120,NYK,CLE,83:46:00,13,37,1,9,5,6,9,13,7,2,1,5,3,120:00:00,19,47,3,14,9,13,10,18,10,4,1,7,7,82:46:00,10,26,6,15,8,8,1,13,9,4,4,7,11,120:00:00,16,37,7,18,10,10,2,17,12,4,4,8,13
22300125,UTA,MEM,71:14:00,17,24,9,12,8,10,1,16,12,4,0,6,7,120:00:00,27,39,14,21,11,14,3,23,20,4,1,12,9,71:48:00,12,36,7,24,10,10,2,5,5,4,2,8,11,120:00:00,13,46,8,32,12,14,4,8,12,7,2,9,13
22300115,DET,POR,76:19:00,15,29,5,8,4,5,1,12,10,3,1,6,6,120:00:00,23,45,9,16,4,5,2,19,17,7,2,8,15,79:03:00,11,31,1,6,8,10,3,7,7,3,1,7,4,120:00:00,17,43,2,9,11,14,5,17,9,4,2,10,5
22300123,MIN,DEN,78:26:00,16,34,3,6,11,12,3,16,9,5,3,5,5,120:00:00,23,46,5,9,12,13,4,19,12,6,4,6,6,77:12:00,11,34,2,8,5,6,5,10,7,0,2,9,6,120:00:00,18,47,3,11,5,6,8,17,13,1,3,10,10
22300121,OKC,NOP,84:22:00,17,40,3,13,7,8,1,19,9,4,2,5,7,120:00:00,19,47,3,17,10,11,2,28,10,4,4,7,13,79:07:00,9,37,3,17,9,12,6,17,8,1,1,4,6,120:00:00,14,54,6,27,9,14,12,22,9,3,1,6,9
22300121,OKC,NOP,84:22:00,17,40,3,13,7,8,1,19,9,4,2,5,7,120:00:00,19,47,3,17,10,11,2,28,10,4,4,7,13,79:07:00,9,37,3,17,9,12,6,17,8,1,1,4,6,120:00:00,14,54,6,27,9,14,12,22,9,3,1,6,9
22300126,GSW,SAC,72:32:00,15,26,5,11,4,5,1,8,11,1,0,7,8,120:00:00,22,41,6,17,6,8,1,15,18,3,0,8,10,80:52:00,11,27,5,16,7,10,2,11,9,6,0,4,4,120:00:00,19,41,7,20,10,13,4,18,13,6,1,8,8
22300112,CLE,NYK,80:54:00,13,32,2,10,5,6,5,12,8,1,0,2,3,120:00:00,20,49,5,20,7,8,8,17,10,2,2,6,7,80:46:00,16,32,6,12,7,9,2,12,4,1,0,4,3,120:00:00,21,47,8,19,8,10,4,19,10,3,0,7,9
22300114,LAC,ORL,81:12:00,8,34,3,11,9,12,2,14,8,6,1,4,3,120:00:00,15,45,4,13,13,17,4,19,10,6,2,8,7,83:27:00,11,28,4,12,2,2,1,18,10,5,2,10,11,120:00:00,19,41,6,17,6,7,1,22,13,6,3,11,17
22300113,PHX,SAS,77:03:00,18,33,7,14,5,6,1,12,11,1,4,5,4,120:00:00,24,46,10,20,5,6,4,21,17,5,6,9,9,81:20:00,12,33,3,12,6,8,3,14,8,3,4,7,7,120:00:00,17,45,5,17,6,9,3,15,10,4,5,8,9
22300113,PHX,SAS,77:03:00,18,33,7,14,5,6,1,12,11,1,4,5,4,120:00:00,24,46,10,20,5,6,4,21,17,5,6,9,9,81:20:00,12,33,3,12,6,8,3,14,8,3,4,7,7,120:00:00,17,45,5,17,6,9,3,15,10,4,5,8,9
22300112,CLE,NYK,80:54:00,13,32,2,10,5,6,5,12,8,1,0,2,3,120:00:00,20,49,5,20,7,8,8,17,10,2,2,6,7,80:46:00,16,32,6,12,7,9,2,12,4,1,0,4,3,120:00:00,21,47,8,19,8,10,4,19,10,3,0,7,9
22300114,LAC,ORL,81:12:00,8,34,3,11,9,12,2,14,8,6,1,4,3,120:00:00,15,45,4,13,13,17,4,19,10,6,2,8,7,83:27:00,11,28,4,12,2,2,1,18,10,5,2,10,11,120:00:00,19,41,6,17,6,7,1,22,13,6,3,11,17
22300104,ATL,MIN,78:56:00,14,30,4,9,7,7,2,7,9,1,3,5,6,120:00:00,21,42,9,18,9,9,2,11,14,1,3,6,8,75:43:00,20,28,7,9,5,6,4,13,12,3,2,1,6,120:00:00,31,46,12,18,5,8,4,15,18,4,2,2,9
22300107,MIL,MIA,75:44:00,11,28,3,14,7,8,4,10,11,0,1,7,7,120:00:00,23,47,7,20,9,10,5,18,15,2,2,8,13,83:51:00,15,31,4,10,12,12,2,12,8,2,0,5,4,120:00:00,17,42,4,15,14,14,4,15,11,3,1,7,8
22300108,NOP,GSW,75:01:00,16,38,5,15,3,5,3,10,9,4,2,3,5,120:00:00,23,50,8,22,3,5,6,16,15,4,2,6,7,66:13:00,13,24,4,11,5,7,2,10,10,3,1,6,3,120:00:00,23,47,7,22,6,9,7,20,16,4,3,7,7
22300110,DEN,UTA,76:29:00,21,37,6,15,0,0,3,9,14,1,4,4,9,120:00:00,25,49,6,20,2,2,5,20,15,4,5,5,11,77:46:00,16,35,4,11,3,7,7,14,7,1,2,8,5,120:00:00,17,46,5,15,6,11,9,19,11,3,2,8,9
22300109,OKC,DET,79:36:00,16,35,5,12,9,11,3,16,11,5,4,5,5,120:00:00,20,43,7,17,12,15,4,21,11,5,5,7,9,81:13:00,10,32,2,9,6,9,6,14,7,2,3,9,4,120:00:00,16,45,5,14,10,13,8,18,13,3,4,9,10
22300109,OKC,DET,79:36:00,16,35,5,12,9,11,3,16,11,5,4,5,5,120:00:00,20,43,7,17,12,15,4,21,11,5,5,7,9,81:13:00,10,32,2,9,6,9,6,14,7,2,3,9,4,120:00:00,16,45,5,14,10,13,8,18,13,3,4,9,10
22300106,MEM,DAL,82:20:00,19,38,7,18,5,10,3,11,10,3,2,6,3,120:00:00,23,46,8,20,7,14,5,16,13,3,2,6,9,69:23:00,16,25,11,15,6,8,2,10,8,0,1,4,5,120:00:00,23,45,15,26,6,8,3,20,13,1,4,8,10
22300106,MEM,DAL,82:20:00,19,38,7,18,5,10,3,11,10,3,2,6,3,120:00:00,23,46,8,20,7,14,5,16,13,3,2,6,9,69:23:00,16,25,11,15,6,8,2,10,8,0,1,4,5,120:00:00,23,45,15,26,6,8,3,20,13,1,4,8,10
22300107,MIL,MIA,75:44:00,11,28,3,14,7,8,4,10,11,0,1,7,7,120:00:00,23,47,7,20,9,10,5,18,15,2,2,8,13,83:51:00,15,31,4,10,12,12,2,12,8,2,0,5,4,120:00:00,17,42,4,15,14,14,4,15,11,3,1,7,8
22300103,WAS,BOS,72:27:00,18,34,5,12,0,0,3,11,9,2,1,5,4,120:00:00,21,45,7,18,2,6,4,16,13,3,1,10,6,80:33:00,27,43,11,21,4,6,1,13,12,4,4,4,5,120:00:00,31,53,11,25,4,6,7,18,19,7,5,6,7
22300110,DEN,UTA,76:29:00,21,37,6,15,0,0,3,9,14,1,4,4,9,120:00:00,25,49,6,20,2,2,5,20,15,4,5,5,11,77:46:00,16,35,4,11,3,7,7,14,7,1,2,8,5,120:00:00,17,46,5,15,6,11,9,19,11,3,2,8,9
22300111,LAL,ORL,81:01:00,18,34,1,9,3,4,0,10,13,3,3,8,8,120:00:00,23,41,3,13,5,8,0,17,17,4,4,10,10,73:58:00,10,25,3,9,8,10,3,12,10,4,1,4,8,120:00:00,21,45,8,18,8,10,3,18,16,7,1,8,13
22300104,ATL,MIN,78:56:00,14,30,4,9,7,7,2,7,9,1,3,5,6,120:00:00,21,42,9,18,9,9,2,11,14,1,3,6,8,75:43:00,20,28,7,9,5,6,4,13,12,3,2,1,6,120:00:00,31,46,12,18,5,8,4,15,18,4,2,2,9
22300102,IND,CHI,77:43:00,13,29,5,16,9,12,3,14,10,2,2,4,5,120:00:00,20,43,6,23,9,12,4,16,14,4,3,6,10,74:38:00,12,29,3,6,11,12,2,14,4,2,1,2,5,120:00:00,18,39,5,8,12,14,4,18,10,3,2,9,9
22300108,NOP,GSW,75:01:00,16,38,5,15,3,5,3,10,9,4,2,3,5,120:00:00,23,50,8,22,3,5,6,16,15,4,2,6,7,66:13:00,13,24,4,11,5,7,2,10,10,3,1,6,3,120:00:00,23,47,7,22,6,9,7,20,16,4,3,7,7
22300105,TOR,POR,78:44:00,17,32,3,13,4,5,4,13,9,5,3,5,3,120:00:00,20,41,3,16,7,10,5,17,11,8,4,7,6,81:37:00,13,26,4,11,2,2,4,11,5,3,1,7,5,120:00:00,19,43,7,19,2,3,6,15,9,4,1,9,9
22300102,IND,CHI,77:43:00,13,29,5,16,9,12,3,14,10,2,2,4,5,120:00:00,20,43,6,23,9,12,4,16,14,4,3,6,10,74:38:00,12,29,3,6,11,12,2,14,4,2,1,2,5,120:00:00,18,39,5,8,12,14,4,18,10,3,2,9,9
22300103,WAS,BOS,72:27:00,18,34,5,12,0,0,3,11,9,2,1,5,4,120:00:00,21,45,7,18,2,6,4,16,13,3,1,10,6,80:33:00,27,43,11,21,4,6,1,13,12,4,4,4,5,120:00:00,31,53,11,25,4,6,7,18,19,7,5,6,7
22300101,CHA,BKN,79:06:00,14,32,3,8,2,2,1,13,13,3,1,4,5,120:00:00,21,48,5,15,8,8,2,17,16,5,2,5,11,79:56:00,15,26,4,10,8,11,1,16,10,0,3,7,4,120:00:00,24,43,8,18,10,16,4,23,13,1,4,8,10
